tile_id,temperature_1400_c,min_temperature_1400_c,max_temperature_1400_c,lat,lon,city,area,temperature_c,exceedance_h,threshold_c,area_reference_temperature_c,env_apparent_temperature_c,env_wet_bulb_c,env_relative_humidity_pct,env_heat_index_c,precipitation_mm,env_cloud_cover_context,solar_ghi,solar_dni,solar_dhi,fg_canopy_fraction,fg_vegetation_fraction,fg_building_fraction,fg_road_fraction,fg_impervious_fraction,fg_pervious_fraction,canopy_fraction,vegetation_fraction,building_fraction,road_fraction,impervious_fraction,pervious_fraction,canopy_geoid_legacy,blockgroup_area_km2,geoid_blockgroup,geoid_tract,population_acs_matched,population,poverty_fraction,no_vehicle_fraction,poverty_count,poverty_universe,households_total,no_vehicle_households,transit_stop_count,source_tile_id,source_exceedance_h,thermal_stress_index,vulnerability,exposure_multiplier,exposed_population,baseline_person_hours,equity_weighted_person_hours,high_vulnerability
miami::Hialeah::654,31.1138,31.1138,31.1138,25.86309161946969,-80.26856859856679,miami,Hialeah,31.1138,6.1256,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,7,654,6.1256,0.5404211004198279,0.4268444719179521,1.096923076923077,43.67162143389364,412.0855723834769,544.0079087802511,False
miami::Hialeah::655,31.1157,31.1157,31.1157,25.863086560509164,-80.26756524838427,miami,Hialeah,31.1157,6.1342,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.126121588,0.1659,0.516,0.156,0.516,0.1659,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,7,655,6.1342,0.5416868510503087,0.4268444719179521,1.096923076923077,43.67162143389364,413.00320001183286,545.2192996189392,False
miami::Hialeah::656,31.1148,31.1148,31.1148,25.863081494614995,-80.2665618984701,miami,Hialeah,31.1148,6.1308,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,8,656,6.1308,0.5411483209990471,0.5630752971670832,1.1107692307692307,28.03995990772814,264.9347796130089,376.81845193337693,False
miami::Hialeah::657,31.1117,31.1117,31.1117,25.863076421787184,-80.26555854882466,miami,Hialeah,31.1117,6.1178,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,7,657,6.1178,0.5391766103491802,0.5630752971670832,1.096923076923077,27.690431321620725,260.74347600951444,370.8571336883411,False
miami::Hialeah::658,31.1071,31.1071,31.1071,25.86307134202575,-80.26455519944832,miami,Hialeah,31.1071,6.0977,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,7,658,6.0977,0.5361774890875349,0.5630752971670832,1.096923076923077,27.690431321620725,259.3804092226321,368.91843497439703,False
miami::Hialeah::659,31.1014,31.1014,31.1014,25.863066255330697,-80.26355185034143,miami,Hialeah,31.1014,6.0732,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,4,659,6.0732,0.5324980176734738,0.5630752971670832,1.0553846153846154,26.64184556329848,247.96010480505208,352.6752620790664,False
miami::Hialeah::660,30.7918,30.7918,30.7918,25.864107672718813,-80.29264374444743,miami,Hialeah,30.7918,5.0771,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.062153420400000006,0.1859,0.4406,0.1264,0.4406,0.1859,120860007083,0.587302,120860007181,12086000718,True,32.21511249748852,0.0986792923000249,0.1176040905770635,396,4013,1369,161,6,660,5.0771,0.3629628437516703,0.29194495483175653,1.083076923076923,34.8914449203568,241.44526274089705,294.3118074848216,False
miami::Hialeah::661,30.783,30.783,30.783,25.86410277997356,-80.29164038036424,miami,Hialeah,30.783,5.0329,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.062153420400000006,0.1859,0.4406,0.1264,0.4406,0.1859,120860007083,0.587302,120860007181,12086000718,True,32.21511249748852,0.0986792923000249,0.1176040905770635,396,4013,1369,161,4,661,5.0329,0.3567046392273935,0.29194495483175653,1.0553846153846154,33.99933411273404,232.1528516941159,282.9847420455425,False
miami::Hialeah::662,30.7751,30.7751,30.7751,25.86409788029421,-80.2906370165406,miami,Hialeah,30.7751,4.9908,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,5,662,4.9908,0.3508671842769953,0.164781776716901,1.0692307692307692,24.73481809013015,166.75986655767247,187.36910688000742,False
miami::Hialeah::663,30.7686,30.7686,30.7686,25.864092973680783,-80.28963365297687,miami,Hialeah,30.7686,4.9526,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,4,663,4.9526,0.345741608896315,0.164781776716901,1.0553846153846154,24.414511093279543,162.720760644422,182.8308226802071,False
miami::Hialeah::664,30.7639,30.7639,30.7639,25.864088060133287,-80.28863028967342,miami,Hialeah,30.7639,4.9205,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,5,664,4.9205,0.3416296733611054,0.164781776716901,1.0692307692307692,24.73481809013015,163.28662478430317,183.46661989385075,False
miami::Hialeah::665,30.7615,30.7615,30.7615,25.86408313965173,-80.28762692663062,miami,Hialeah,30.7615,4.8962,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,4,665,4.8962,0.33881344763048243,0.164781776716901,1.0553846153846154,24.414511093279543,160.03952266020838,179.81822032686378,False
miami::Hialeah::666,30.7617,30.7617,30.7617,25.8640782122361,-80.28662356384885,miami,Hialeah,30.7617,4.8818,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,7,666,4.8818,0.33756002207650765,0.164781776716901,1.096923076923077,25.375432083831363,165.69397196575878,186.17148228460738,False
miami::Hialeah::667,30.7652,30.7652,30.7652,25.86407327788643,-80.28562020132844,miami,Hialeah,30.7652,4.8794,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,9,667,4.8794,0.3382389265391226,0.164781776716901,1.1246153846153846,26.016046077532575,169.87965619753163,190.8744598797458,False
miami::Hialeah::668,30.7723,30.7723,30.7723,25.864068336602717,-80.2846168390698,miami,Hialeah,30.7723,4.8908,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,14,668,4.8908,0.3410900712802256,0.164781776716901,1.18,27.297274064935,179.04291123570988,201.1701680021999,False
miami::Hialeah::669,30.7835,30.7835,30.7835,25.86406338838496,-80.28361347707326,miami,Hialeah,30.7835,4.9181,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,12,669,4.9181,0.34643176640581763,0.164781776716901,1.166153846153846,26.97696706808439,178.63840244872065,200.7156674577474,False
miami::Hialeah::670,30.7993,30.7993,30.7993,25.86405843323317,-80.28261011533922,miami,Hialeah,30.7993,4.9635,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.122057638,0.1859,0.4406,0.1264,0.4406,0.1859,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,12,670,4.9635,0.35459138205862245,0.164781776716901,1.166153846153846,39.74238618648177,267.2085028284503,300.2318217159017,False
miami::Hialeah::671,30.8199,30.8199,30.8199,25.86405347114736,-80.28160675386803,miami,Hialeah,30.8199,5.028,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,11,671,5.028,0.3657107383397963,0.164781776716901,1.1523076923076923,39.270510888753094,269.6624925400841,302.98909101608143,False
miami::Hialeah::672,30.8446,30.8446,30.8446,25.864048502127527,-80.28060339266007,miami,Hialeah,30.8446,5.1092,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,10,672,5.1092,0.37939312529923197,0.164781776716901,1.1384615384615384,38.79863559102442,273.4370840018592,307.23017039344535,False
miami::Hialeah::673,30.8724,30.8724,30.8724,25.86404352617369,-80.27960003171569,miami,Hialeah,30.8724,5.2036,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,5,673,5.2036,0.3950653429819778,0.164781776716901,1.0692307692307692,36.439259102381044,264.52577351888795,297.21754372977915,False
miami::Hialeah::674,30.9024,30.9024,30.9024,25.86403854328585,-80.27859667103527,miami,Hialeah,30.9024,5.3075,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,2,674,5.3075,0.4121616812266084,0.164781776716901,1.0276923076923077,35.02363320919502,262.503816349078,294.9457002888042,False
miami::Hialeah::675,30.9337,30.9337,30.9337,25.86403355346401,-80.27759331061918,miami,Hialeah,30.9337,5.4174,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,2,675,5.4174,0.4301345499451405,0.164781776716901,1.0276923076923077,35.02363320919502,271.3494827899664,304.8845702039735,False
miami::Hialeah::676,30.9654,30.9654,30.9654,25.86402855670819,-80.27658995046777,miami,Hialeah,30.9654,5.5298,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,2,676,5.5298,0.4484363590495903,0.164781776716901,1.0276923076923077,35.02363320919502,280.52400992641435,315.1929435019825,False
miami::Hialeah::677,30.9964,30.9964,30.9964,25.864023553018384,-80.27558659058141,miami,Hialeah,30.9964,5.6411,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,2,677,5.6411,0.4664592386813167,0.164781776716901,1.0276923076923077,35.02363320919502,289.73101677734826,325.53781056327256,False
miami::Hialeah::678,31.0259,31.0259,31.0259,25.864018542394604,-80.27458323096049,miami,Hialeah,31.0259,5.7476,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,2,678,5.7476,0.4836630885458612,0.164781776716901,1.0276923076923077,35.02363320919502,298.66410110833095,335.57490202497115,False
miami::Hialeah::679,31.0528,31.0528,31.0528,25.86401352483685,-80.27357987160536,miami,Hialeah,31.0528,5.8457,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1161,0.1161,0.5583,0.1259,0.5583,0.1161,0.122057638,0.1161,0.5583,0.1259,0.5583,0.1161,120860006032,0.633805,120860006032,12086000603,True,34.07988261373767,0.0880058065686808,0.0371556694426649,485,5511,1561,58,3,679,5.8457,0.49944003878458165,0.164781776716901,1.0415384615384615,35.49550850692369,311.12795135335074,349.57911381107175,False
miami::Hialeah::680,31.0763,31.0763,31.0763,25.864008500345143,-80.27257651251641,miami,Hialeah,31.0763,5.9317,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,1,680,5.9317,0.5132499891030204,0.4268444719179521,1.0138461538461538,40.36409330285541,362.31395268002274,478.3027335301804,False
miami::Hialeah::681,31.0955,31.0955,31.0955,25.864003468919485,-80.27157315369396,miami,Hialeah,31.0955,6.002,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,2,681,6.002,0.5245362893764747,0.4268444719179521,1.0276923076923077,40.915347991361784,374.3863506973979,494.23990881493796,False
miami::Hialeah::682,31.1096,31.1096,31.1096,25.863998430559874,-80.27056979513843,miami,Hialeah,31.1096,6.054,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,4,682,6.054,0.5328584997144247,0.4268444719179521,1.0553846153846154,42.01785736837452,389.9225800509802,514.7498033790397,False
miami::Hialeah::683,31.119,31.119,31.119,25.86399338526633,-80.26956643685016,miami,Hialeah,31.119,6.089,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,7,683,6.089,0.5384368400621299,0.4268444719179521,1.096923076923077,43.67162143389364,409.09574445873784,540.0609372142665,False
miami::Hialeah::684,31.1244,31.1244,31.1244,25.86398833303885,-80.26856307882952,miami,Hialeah,31.1244,6.1091,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0315,0.0613,0.64,0.188,0.64,0.0613,0.126121588,0.0613,0.64,0.188,0.64,0.0613,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,8,684,6.1091,0.541640840259532,0.4268444719179521,1.1107692307692307,44.22287612240001,416.49273032090923,549.8259449695302,False
miami::Hialeah::685,31.1263,31.1263,31.1263,25.863983273877444,-80.26755972107688,miami,Hialeah,31.1263,6.1165,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.126121588,0.1659,0.516,0.156,0.516,0.1659,120860006044,0.36546,120860006123,12086000612,True,39.81283861434904,0.1714639430516867,0.0580357142857142,554,3231,896,52,10,685,6.1165,0.5427978704493533,0.4268444719179521,1.1384615384615384,45.325385499412754,427.71405066304453,564.6395842284111,False
miami::Hialeah::686,31.1254,31.1254,31.1254,25.863978207782125,-80.2665563635926,miami,Hialeah,31.1254,6.1135,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,10,686,6.1135,0.5422955805449784,0.5630752971670832,1.1384615384615384,28.73901707994297,270.97513488970304,385.4096883418855,False
miami::Hialeah::687,31.1222,31.1222,31.1222,25.863973134752896,-80.26555300637706,miami,Hialeah,31.1222,6.1021,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,9,687,6.1021,0.5404432206156878,0.5630752971670832,1.1246153846153846,28.389488493835554,266.8594480608468,379.55592032487556,False
miami::Hialeah::688,31.1174,31.1174,31.1174,25.86396805478976,-80.26454964943062,miami,Hialeah,31.1174,6.0847,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,9,688,6.0847,0.5376375006115874,0.5630752971670832,1.1246153846153846,28.389488493835554,265.61384004633766,377.7842839831739,False
miami::Hialeah::689,31.1115,31.1115,31.1115,25.86396296789273,-80.26354629275366,miami,Hialeah,31.1115,6.0634,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1659,0.1659,0.516,0.156,0.516,0.1659,0.0666853952,0.1659,0.516,0.156,0.516,0.1659,120860006042,0.634613,120860006111,12086000611,True,25.243731218868824,0.2103109656301145,0.079589216944801,514,2444,779,62,7,689,6.0634,0.5341967306386783,0.5630752971670832,1.096923076923077,27.690431321620725,257.5888101091408,366.37023195848064,False
miami::Hialeah::690,30.7906,30.7906,30.7906,25.865004390914564,-80.29263840614276,miami,Hialeah,30.7906,4.8929,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.0655,0.375,0.2597,0.1901,0.2597,0.375,0.062153420400000006,0.375,0.2597,0.1901,0.2597,0.375,120860007083,0.587302,120860007181,12086000718,True,32.21511249748852,0.0986792923000249,0.1176040905770635,396,4013,1369,161,6,690,4.8929,0.3459669377068067,0.29194495483175653,1.083076923076923,34.8914449203568,229.7839478389014,280.09714604356947,False
miami::Hialeah::691,30.7817,30.7817,30.7817,25.864999497975035,-80.29163503448888,miami,Hialeah,30.7817,4.876,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.062153420400000006,0.1859,0.4406,0.1264,0.4406,0.1859,120860007083,0.587302,120860007181,12086000718,True,32.21511249748852,0.0986792923000249,0.1176040905770635,396,4013,1369,161,6,691,4.876,0.34215651334056263,0.29194495483175653,1.083076923076923,34.8914449203568,228.3420075711965,278.33948038612067,False
miami::Hialeah::692,30.7738,30.7738,30.7738,25.864994598101145,-80.29063166309456,miami,Hialeah,30.7738,4.8623,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,5,692,4.8623,0.3388921088191063,0.164781776716901,1.0692307692307692,24.73481809013015,161.0260180655376,180.92663308140294,False
miami::Hialeah::693,30.7673,30.7673,30.7673,25.864989691292894,-80.28962829196016,miami,Hialeah,30.7673,4.8531,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,6,693,4.8531,0.33639394408769585,0.164781776716901,1.083076923076923,25.055125086980755,162.49885846186106,182.58149642072135,False
miami::Hialeah::694,30.7626,30.7626,30.7626,25.864984777550305,-80.28862492108604,miami,Hialeah,30.7626,4.8495,30.9,30.7357,35.5,25.2,70.4,37.0,0.1,47.0,844.44,700.61,193.39,0.1439,0.1859,0.4406,0.1264,0.4406,0.1859,0.134958344,0.1859,0.4406,0.1264,0.4406,0.1859,120860006033,0.791068,120860006033,12086000603,True,23.13328310587712,0.0880058065686808,0.0371556694426649,485,5511,1561,58,6,694,4.8495,0.3348641190181487,0.164781776716901,1.083076923076923,25.055125086980755,162.19243666545404,182.23720507828676,False
